ID,NAME,CITY,STATE,ZIP
312,OCHSNER MEDICAL CENTER,NEW ORLEANS,LA,70121
313,"PROMISE HOSPITAL OF BATON ROUGE, INC.",BATON ROUGE,LA,70816
314,SLIDELL -AMG SPECIALTY HOSPTIAL,SLIDELL,LA,70458
315,THE NEUROMEDICAL CENTER REHABILITATION HOSPITAL,BATON ROUGE,LA,70810
316,BETHESDA REHABILITATION HOSPITAL,BATON ROUGE,LA,70812
317,LIFECARE HOSPITALS OF SHREVEPORT,SHREVEPORT,LA,71106
318,LOUISIANA EXTENDED CARE HOSPITAL OF WEST MONROE,WEST MONROE,LA,71291
319,LOUISIANA EXTENDED CARE HOSPITAL-LAFAYETTE,LAFAYETTE,LA,70505
320,M M O REHABILITATION AND WELLNESS CENTER,PLAQUEMINE,LA,70764
321,BEACON BEHAVIORAL HOSPITAL NORTHSHORE,LACOMBE,LA,70445
322,OCEANS HOSPITAL OF BROUSSARD,BROUSSARD,LA,70518
323,POST ACUTE SPECIALTY HOSPITAL OF LAFAYETTE,LAFAYETTE,LA,70508
324,SAGE REHABILITATION INSTITUTE,BATON ROUGE,LA,70809
325,BEACON BEHAVIORAL HOSPITAL CENTRAL,BUNKIE,LA,71322
326,TRINITY KENMARE COMMUNITY HOSPITAL,KENMARE,ND,58746
327,LOGAN REGIONAL HOSPITAL,LOGAN,UT,84341
328,PROMISE HOSPITAL OF SALT LAKE,SALT LAKE CITY,UT,84103
329,THE ORTHOPEDIC SPECIALTY HOSPITAL,MURRAY,UT,84107
330,SANTA FE HOSPITAL,SANTA FE,NM,87501
331,ADVENTIST MEDICAL CENTER,HANFORD,CA,93230
332,ARROYO GRANDE COMMUNITY HOSPITAL,ARROYO GRANDE,CA,93420
333,DEPARTMENT OF STATE HOSPITAL - ATASCADERO,ATASCADERO,CA,93423
334,WESTERN ARIZONA REGIONAL MEDICAL CENTER,BULLHEAD CITY,AZ,86442
335,ABRAZO ARROWHEAD CAMPUS,GLENDALE,AZ,85308
336,JOHN C. LINCOLN NORTH MOUNTAIN HOSPITAL,PHOENIX,AZ,85020
337,KINDRED HOSPITAL ARIZONA - NW PHOENIX,PEORIA,AZ,85381
338,MERCY GILBERT MEDICAL CENTER,GILBERT,AZ,85297
339,SELECT SPECIALTY HOSPITAL - PHOENIX,PHOENIX,AZ,85013
340,ST. LUKE'S MEDICAL CENTER,PHOENIX,AZ,85006
341,ARKANSAS VALLEY REGIONAL MEDICAL CENTER,LA JUNTA,CO,81050
342,"MEMORIAL HOSPITAL, THE",CRAIG,CO,81625
343,KIT CARSON COUNTY MEMORIAL HOSPITAL,BURLINGTON,CO,80807
344,POUDRE VALLEY HOSPITAL,FORT COLLINS,CO,80524
345,NORTHERN COLORADO REHABILITATION HOSPITAL,JOHNSTOWN,CO,80534
346,PAYSON REGIONAL,PAYSON,AZ,85541
347,"GUIDANCE CENTER, THE",FLAGSTAFF,AZ,86004
348,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,BERKELEY,CA,94705
349,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES,COLORADO SPRINGS,CO,80907
350,CEDAR SPRINGS BEHAVIORAL HEALTH SYSTEM,COLORADO SPRINGS,CO,80906
351,HEALTHSOUTH REHABILITATION HOSPITAL OF CO SPGS,COLORADO SPRINGS,CO,80910
352,LAC/RANCHO LOS AMIGOS NATIONAL REHAB CENTER,DOWNEY,CA,90242
353,LOS ANGELES COMMUNITY HOSPITAL,LOS ANGELES,CA,90023
354,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,SYLMAR,CA,91342
355,COLLEGE MEDICAL CENTER HAWTHORNE CAMPUS,HAWTHORNE,CA,90250
356,ST. HELENA HOSPITAL - CLEARLAKE,CLEARLAKE,CA,95422
357,MARIN GENERAL HOSPITAL,GREENBRAE,CA,94904
358,ASPEN VALLEY HOSPITAL,ASPEN,CO,81611
359,ST MARYS HOSPITAL AND MEDICAL CENTER,GRAND JUNCTION,CO,81502
360,WEST SPRINGS HOSPITAL,GRAND JUNCTION,CO,81501
361,STERLING REGIONAL MEDCENTER,STERLING,CO,80751
362,LINCOLN COMMUNITY HOSPITAL,HUGO,CO,80821
363,VERDE VALLEY MEDICAL CENTER,COTTONWOOD,AZ,86326
364,WINDHAVEN PSYCHIATRIC HOSPITAL,PRESCOTT VALLEY,AZ,86314
365,FLORENCE COMMUNITY HEALTHCARE,FLORENCE,AZ,85132
366,"SUTTER MEDICAL CENTER, SACRAMENTO",SACRAMENTO,CA,95816
367,SEDGWICK COUNTY MEMORIAL HOSPITAL,JULESBURG,CO,80737
368,DENVER HEALTH MEDICAL CENTER,DENVER,CO,80204
369,NATIONAL JEWISH HEALTH,DENVER,CO,80206
370,PRESBYTERIAN ST LUKE'S MEDICAL CENTER,DENVER,CO,80218
371,PARKER ADVENTIST HOSPITAL,PARKER,CO,80138
372,CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER,PUEBLO,CO,81004
373,BRYCE HOSPITAL,TUSCALOOSA,AL,35401
374,DECATUR MORGAN HOSPITAL - PARKWAY CAMPUS,DECATUR,AL,35601
375,EASTSIDE MEDICAL CENTER,SNELLVILLE,GA,30078
376,PEACH REGIONAL MEDICAL CENTER,FORT VALLEY,GA,31030
377,JACK HUGHSTON MEMORIAL HOSPITAL,PHENIX CITY,AL,36867
378,REGIONAL REHABILITATION HOSPITAL,PHENIX CITY,AL,36867
379,ST. VINCENT'S ST.CLAIR,PELL CITY,AL,35125
380,WASHINGTON COUNTY REGIONAL MEDICAL CENTER,SANDERSVILLE,GA,31082
381,PARKVIEW LAGRANGE HOSPITAL,LAGRANGE,IN,46761
382,LOWER CONEE COMMUNITY HOSPITAL,GLENWOOD,GA,30428
383,CHARTER BEHAVIORAL HEALTH SYSTEM OF ATLANTA,ATLANTA,GA,30308
384,JACKSON HOSPITAL,MARIANNA,FL,32446
385,ORTHOPAEDIC HOSPITAL AT PARKVIEW NORTH LLC,FORT WAYNE,IN,46845
386,PARKVIEW REGIONAL MEDICAL CENTER,FORT WAYNE,IN,46805
387,COLUMBUS REGIONAL HOSPITAL,COLUMBUS,IN,47201
388,MARGARET MARY HEALTH,BATESVILLE,IN,47006
389,COLQUITT REGIONAL MEDICAL CENTER,MOULTRIE,GA,31768
390,RINCON MEDICAL CENTER,RINCON,GA,31326
391,EVANS MEMORIAL HOSPITAL,CLAXTON,GA,30417
392,DEARBORN COUNTY HOSPITAL,LAWRENCEBURG,IN,47025
393,SUMTER REGIONAL HOSPITAL,AMERICUS,GA,31709
394,THE GEORGIA CENTER FOR YOUTH,REYNOLDS,GA,31076
395,CENTRAL STATE HOSPITAL - MILLEDGEVILLE,MILLEDGEVILLE,GA,31601
396,DEACONESS HOSPITAL INC,EVANSVILLE,IN,47747
397,EVANSVILLE STATE HOSPITAL,EVANSVILLE,IN,47714
398,BARROW MEDICAL CENTER,WINDER,GA,30680
399,RIDGEVIEW INSTITUTE,SMYRNA,GA,30080
400,FRANCISCAN ST FRANCIS HEALTH - MOORESVILLE,MOORESVILLE,IN,46158
401,JASPER COUNTY HOSPITAL,RENSSELAER,IN,47978
402,BRENTWOOD MEADOWS LLC,NEWBURGH,IN,47630
403,COMMUNITY HOSPITAL,MUNSTER,IN,46321
404,FRANCISCAN PHYSICIANS HOSPITAL LLC,MUNSTER,IN,46321
405,METHODIST HOSPITALS INC,GARY,IN,46402
406,PINNACLE HOSPITAL,CROWN POINT,IN,46307
407,BAPTIST MEDICAL CENTER - PRINCETON,BIRMINGHAM,AL,35211
408,CALLAHAN EYE HOSPITAL,BIRMINGHAM,AL,35233
409,HILL CREST BEHAVIORAL HEALTH SERVICES,BIRMINGHAM,AL,35212
410,LA AMISTAD RESIDENTIAL TREATMENT CENTER,MAITLAND,FL,32751
411,HEALTHSOUTH LAKESHORE REHABILITATION HOSPITAL,BIRMINGHAM,AL,35209
412,ST. VINCENT'S BIRMINGHAM,BIRMINGHAM,AL,35205
413,ST. VINCENT'S EAST,BIRMINGHAM,AL,35235
414,INDIANA UNIVERSITY HEALTH TIPTON HOSPITAL INC,TIPTON,IN,46072
415,FRANCISCAN ST ELIZABETH HEALTH - LAFAYETTE CENTRAL,LAFAYETTE,IN,47904
416,FRANCISCAN ST ELIZABETH HEALTH - LAFAYETTE EAST,LAFAYETTE,IN,47905
417,A ROSIE PLACE,SOUTH BEND,IN,46628
418,MEMORIAL HOSPITAL OF SOUTH BEND,SOUTH BEND,IN,46601
419,FLORALA MEMORIAL HOSPITAL,FLORALA,AL,36442
420,MIZELL MEMORIAL HOSPITAL,OPP,AL,36467
421,INDIANA UNIVERSITY HEALTH NORTH HOSPITAL,CARMEL,IN,46032
422,PARKVIEW WHITLEY HOSPITAL,COLUMBIA CITY,IN,46725
423,COMMUNITY HOSPITAL EAST,INDIANAPOLIS,IN,46219
424,FRANCISCAN ST FRANCIS HEALTH - INDIANAPOLIS,INDIANAPOLIS,IN,46237
425,INDIANA HEART HOSPITAL THE,INDIANAPOLIS,IN,46250
426,INDIANA ORTHOPAEDIC HOSPITAL LLC,INDIANAPOLIS,IN,46278
427,KINDRED HOSPITAL INDIANAPOLIS,INDIANAPOLIS,IN,46222
428,BEHAVIORAL HEALTHCARE CENTER AT HUNTSVILLE,HUNTSVILLE,AL,35806
429,JACKSONVILLE MEDICAL CENTER,JACKSONVILLE,AL,36265
430,L. V. STABLER MEMORIAL HOSPITAL,GREENVILLE,AL,36037
431,BULLOCK COUNTY HOSPITAL,UNION SPRINGS,AL,36089
432,MEDICAL CENTER BARBOUR,EUFAULA,AL,36027
433,YALE-NEW HAVEN HOSPITAL SAINT RAPHAEL CAMPUS,NEW HAVEN,CT,6511
434,MIDSTATE MEDICAL CENTER,MERIDEN,CT,6450
435,MASONICARE HEALTH CENTER,WALLINGFORD,CT,6492
436,WEKIVA SPRINGS,JACKSONVILLE,FL,32216
437,NORTHEAST FLORIDA STATE HOSPITAL,MACCLENNY,FL,32063
438,NORTH KANSAS CITY HOSPITAL,KANSAS CITY,MO,64116
439,DUNDY COUNTY HOSPITAL,BENKELMAN,NE,69021
440,FILLMORE COUNTY HOSPITAL,GENEVA,NE,68361
441,CHERRY COUNTY HOSPITAL,VALENTINE,NE,69201
442,CHASE COUNTY COMMUNITY HOSPITAL,IMPERIAL,NE,69033
443,CALLAWAY DISTRICT HOSPITAL,CALLAWAY,NE,68825
444,BOONE COUNTY HEALTH CENTER,ALBION,NE,68620
445,NORTH MS MEDICAL CENTER,TUPELO,MS,38801
446,WOODLAWN HOSPITAL,ROCHESTER,IN,46975
447,MURPHY MEDICAL CENTER,MURPHY,NC,28906
448,YORK HOSPITAL,YORK,ME,3909
449,KINDRED HOSPITAL BOSTON,BRIGHTON,MA,2135
450,LAIRD HOSPITAL,UNION,MS,39365
451,TIPPAH COUNTY HOSPITAL,RIPLEY,MS,38663
452,SPRINGFIELD REGIONAL MEDICAL CENTER,SPRINGFIELD,OH,45504
453,NORTH MEMORIAL MEDICAL CENTER,ROBBINSDALE,MN,55422
454,UNITY HOSPITAL,FRIDLEY,MN,55432
455,ROGER MILLS MEMORIAL HOSPITAL,CHEYENNE,OK,73628
456,GREENE MEMORIAL HOSPITAL,XENIA,OH,45385
457,WACCAMAW COMMUNITY HOSPITAL,MURRELLS INLET,SC,29576
458,LAKE CITY COMMUNITY HOSPITAL,LAKE CITY,SC,29560
459,CARILION ROANOKE MEMORIAL HOSPITAL,ROANOKE,VA,24033
460,ROANOKE AMBULATORY SURGERY CENTER,ROANOKE,VA,24016
461,METHODIST MEDICAL CENTER OF OAK RIDGE,OAK RIDGE,TN,37830
462,MONONGAHELA VALLEY HOSPITAL,MONONGAHELA,PA,15063
463,ADVANCED SURGICAL HOSPITAL,WASHINGTON,PA,15301
464,SURGI-CENTER OF CENTRAL VIRGINIA,FREDERICKSBURG,VA,22405
465,SMYTH COUNTY COMMUNITY HOSPITAL,MARION,VA,24354
466,ARIA HEALTH BUCKS COUNTY,LANGHORNE,PA,19114
467,GRAND VIEW HOSPITAL,SELLERSVILLE,PA,18960
468,LOWER BUCKS HOSPITAL,BRISTOL,PA,19007
469,ST LUKE'S QUAKERTOWN HOSPITAL,QUAKERTOWN,PA,18951
470,ROTHMAN SPECIALTY HOSPITAL,BENSALEM,PA,19020
471,DOYLESTOWN HOSPITAL,DOYLESTOWN,PA,18901
472,ST MARY MEDICAL CENTER,LANGHORNE,PA,19047
473,SURGICAL INSTITUTE OF READING,WYOMISSING,PA,19610
474,NASON HOSPITAL,ROARING SPRING,PA,16673
475,JAMES E VAN ZANDT VA MEDICAL CENTER,ALTOONA,PA,16602
476,TYRONE HOSPITAL,TYRONE,PA,16686
477,WELLMONT LONESOME PINE HOSPITAL,BIG STONE GAP,VA,24219
478,JOHNSTON MEMORIAL HOSPITAL,ABINGDON,VA,24210
479,INOVA ALEXANDRIA HOSPITAL,ALEXANDRIA,VA,22304
480,TWIN COUNTY REGIONAL HOSPITAL,GALAX,VA,24333
481,BON SECOURS MARYVIEW MEDICAL CENTER,PORTSMOUTH,VA,23707
482,YORK HOSPITAL,YORK,PA,17405
483,TYLER MEMORIAL HOSPITAL,TUNKHANNOCK,PA,18657
484,KINDRED HOSPITAL AT HERITAGE VALLEY,BEAVER,PA,15009
485,HERITAGE VALLEY BEAVER,BEAVER,PA,15009
486,ACMH HOSPITAL,KITTANNING,PA,16201
487,SELECT SPECIALTY HOSPITAL - PITTSBRGH UPMC,PITTSBURGH,PA,15213
488,LIFECARE HOSPITALS OF PITTSBURGH - SUBURBAN,PITTSBURGH,PA,15202
489,LIFECARE HOSPITALS OF PITTSBURGH -  ALLE-KISKI,NATRONA HEIGHTS,PA,15065
490,THE CHILDREN'S INSTITUTE OF PITTSBURGH,PITTSBURGH,PA,15217
491,KINDRED HOSPITAL - PITTSBURGH,OAKDALE,PA,15071
492,UPMC MERCY,PITTSBURGH,PA,15219
493,OHIO VALLEY GENERAL HOSPITAL,MCKEES ROCKS,PA,15136
494,UPMC PRESBYTERIAN - SHADYSIDE,PITTSBURGH,PA,15213
495,HERITAGE VALLEY SEWICKLEY,SEWICKLEY,PA,15143
496,VA PITTSBURGH HEALTHCARE SYSTEM,PITTSBURGH,PA,15240
497,LIFECARE HOSPITALS OF PITTSBURGH - MONROEVILLE,MONROEVILLE,PA,15146
498,ST CLAIR MEMORIAL HOSPITAL,PITTSBURGH,PA,15243
499,CHILDRENS HOME OF PITTSBURGH,PITTSBURGH,PA,15224
500,UPMC PASSAVANT,PITTSBURGH,PA,15237
501,ALLEGHENY GENERAL HOSPITAL,PITTSBURGH,PA,15212
502,MAGEE-WOMENS HOSPITAL OF UPMC,PITTSBURGH,PA,15213
503,UPMC MCKEESPORT,MCKEESPORT,PA,15132
504,JEFFERSON REGIONAL MEDICAL CENTER,PITTSBURGH,PA,15236
505,ALLE-KISKI MEDICAL CENTER,NATRONA HEIGHTS,PA,15065
506,MARY BLACK MEMORIAL HOSPITAL,SPARTANBURG,SC,29307
507,CHILDREN'S HABILITATION CENTER,SPARTANBURG,SC,29302
508,SPARTANBURG HOSPITAL FOR RESTORATIVE CARE,SPARTANBURG,SC,29303
509,SPARTANBURG REGIONAL MEDICAL CENTER,SPARTANBURG,SC,29303
510,TUOMEY,SUMTER,SC,29150
511,WILLIAMSBURG REGIONAL HOSPITAL,KINGSTREE,SC,29556
512,MEMORIAL AMBULATORY SURGERY CENTER,MECHANICSVILLE,VA,23116
513,CATARACT AND REFRACTIVE SURGERY CENTER,RICHMOND,VA,23226
514,HENRICO DOCTORS HOSPITAL,RICHMOND,VA,23229
515,KINDRED HOSPITAL RICHMOND,RICHMOND,VA,23230
516,ST. MARYÕS AMBULATORY SURGERY CENTER,RICHMOND,VA,23226
517,HALIFAX REGIONAL HEALTH SYSTEM,SOUTH BOSTON,VA,24592
518,SENTARA NORTHERN VIRGINIA MEDICAL CENTER,WOODBRIDGE,VA,22191
519,LE BONHEUR CHILDREN'S HOSPITAL,MEMPHIS,TN,38103
520,CAROLINAS HOSPITAL SYSTEM MARION,MULLINS,SC,29574
521,RIVERVIEW REGIONAL MEDICAL CENTER,CARTHAGE,TN,37030
522,MOUNT CARMEL ST ANN'S HOSPITAL,WESTERVILLE,OH,43081
523,LINCOLN MEDICAL CENTER,FAYETTEVILLE,TN,37334
524,BON SECOURS DEPAUL MEDICAL CENTER,NORFOLK,VA,23505
525,LAKE TAYLOR TRANSITIONAL CARE HOSPITAL,NORFOLK,VA,23502
526,SENTARA LEIGH AMBULATORY SURGERY CENTER,NORFOLK,VA,23502
527,VIRGINIA SURGERY CENTER,NORFOLK,VA,23502
528,BON SECOURS RICHMOND COMMUNITY HOSPITAL,RICHMOND,VA,23223
529,CJW MEDICAL CENTER CHIPPENHAM CAMPUS,RICHMOND,VA,23225
530,RETREAT DOCTORS HOSPITAL,RICHMOND,VA,23220
531,STONY POINT SURGERY CENTER,RICHMOND,VA,23235
532,VCU HEALTH SYSTEM,RICHMOND,VA,23219
533,RUSSELL COUNTY MEDICAL CENTER,LEBANON,VA,24266
534,CATAWBA HOSPITAL,CATAWBA,VA,24070
535,CARILION TAZEWELL COMMUNITY HOSPITAL,TAZEWELL,VA,24651
536,CLINCH VALLEY MEDICAL CENTER,RICHLANDS,VA,24641
537,REGIONAL SURGICAL SERVICES,BLUEFIELD,VA,24605
538,WARREN MEMORIAL HOSPITAL,FRONT ROYAL,VA,22630
539,MARY IMMACULATE AMBULATORY SURGERY CENTER,NEWPORT NEWS,VA,23602
540,PENINSULA SURGERY CENTER,NEWPORT NEWS,VA,23601
541,RIVERSIDE REGIONAL MEDICAL CENTER,NEWPORT NEWS,VA,23601
542,CLARENDON MEMORIAL HOSPITAL,MANNING,SC,29102
543,TURBEVILLE CORRECTIONAL INSTITUTION INFIRMARY,TURBEVILLE,SC,29162
544,BEACH SURGICENTER FOR EYES,VIRGINIA BEACH,VA,23454
545,SENTARA VIRGINIA BEACH GENERAL HOSPITAL,VIRGINIA BEACH,VA,23454
546,VIRGINIA BEACH EYE CENTER,VIRGINIA BEACH,VA,23454
547,UPPER VALLEY MEDICAL CENTER,TROY,OH,45373
548,COLLETON MEDICAL CENTER,WALTERBORO,SC,29488
549,DUBOIS REGIONAL MEDICAL CENTER,DUBOIS,PA,15801
550,CLEARFIELD HOSPITAL,CLEARFIELD,PA,16830
551,"PRINCE WILLIAM AMBULATORY SURGERY CENTER, L.L.C.",MANASSAS,VA,20110
552,PRINCE WILLIAM HOSPITAL,MANASSAS,VA,20110
553,"FREDERICKSBURG AMBULATORY SURGERY CENTER, L.L.C.",FREDERICKSBURG,VA,22401
554,MARY WASHINGTON HOSPITAL,FREDERICKSBURG,VA,22401
555,BERWICK HOSPITAL CENTER,BERWICK,PA,18603
556,GEISINGER-BLOOMSBURG HOSPITAL,BLOOMSBURG,PA,17815
557,BUCKTAIL MEDICAL CENTER,RENOVO,PA,17764
558,SCHUYLKILL MEDICAL CENTER SOUTH JACKSON STREET,POTTSVILLE,PA,17901
559,SCHUYLKILL MEDICAL CENTER EAST NORWEGIAN STREET,POTTSVILLE,PA,17901
560,CHARLES COLE MEMORIAL HOSPITAL,COUDERSPORT,PA,16915
561,HOSPITAL OF FOX CHASE CANCER CENTER,PHILADELPHIA,PA,19111
562,CHESTNUT HILL HOSPITAL,PHILADELPHIA,PA,19118
563,ARIA HEALTH TORRESDALE,PHILADELPHIA,PA,19114
564,ARIA HEALTH FRANKFORD,PHILADELPHIA,PA,19114
565,KINDRED HOSPITAL - PHILADELPHIA,PHILADELPHIA,PA,19111
566,HAHNEMANN UNIVERSITY HOSPITAL,PHILADELPHIA,PA,19102
567,SELECT SPECIALTY HOSPITAL DANVILLE,DANVILLE,PA,17822
568,TAKOMA ADVENTIST HOSPITAL,GREENEVILLE,TN,37743
569,AKRON CITY HOSPITALS,AKRON,OH,44309
570,ST. LUKE'S REHABILITATION INSTITUTE,SPOKANE,WA,99202
571,PROVIDENCE ST. PETER HOSPITAL,OLYMPIA,WA,98506
572,PEACEHEALTH SAINT JOHN MEDICAL CENTER - BROADWAY CAMPUS,LONGVIEW,WA,98632
573,TUALITY COMMUNITY HOSPITAL,HILLSBORO,OR,97123
574,ST. JOSEPH REGIONAL MEDICAL CENTER,LEWISTON,ID,83501
575,GRAYS HARBOR COMMUNITY HOSPITAL - EAST,ABERDEEN,WA,98520
576,COULEE MEDICAL CENTER,GRAND COULEE,WA,99133
577,GARFIELD COUNTY PUBLIC HOSPITAL,POMEROY,WA,99347
578,PROSSER MEMORIAL HOSPITAL,PROSSER,WA,99350
579,LOURDES COUNSELING CENTER,RICHLAND,WA,99352
580,PROVIDENCE ST. MARY MEDICAL CENTER,WALLA WALLA,WA,99362
581,ADVOCATE GOOD SHEPHERD HOSPITAL,BARRINGTON,IL,60010
582,JOHNS HOPKINS HOSPITAL,BALTIMORE,MD,21287
583,GLENWOOD REGIONAL MEDICAL CENTER,WEST MONROE,LA,71291
584,FLEMING COUNTY HOSPITAL,FLEMINGSBURG,KY,41041
585,SAINT JOSEPH EAST,LEXINGTON,KY,40509
586,UNIVERSITY OF KY HOSPITAL,LEXINGTON,KY,40536
587,HERRICK MEMORIAL HOSPITAL,TECUMSEH,MI,49286
588,TWIN LAKES REGIONAL MEDICAL CENTER,LEITCHFIELD,KY,42754
589,JACKSON PURCHASE MEDICAL CENTER,MAYFIELD,KY,42066
590,BUTLER HOSPITAL,PROVIDENCE,RI,2906
591,VAN MATRE REHABILITATION HOSPITAL,ROCKFORD,IL,61108
592,SWEDISH AMERICAN HOSPITAL,ROCKFORD,IL,61104
593,SAINT ANTHONY MEDICAL CENTER,ROCKFORD,IL,61107
594,HEARTLAND REGIONAL MEDICAL CENTER,MARION,IL,62959
595,ADVENTIST BEHAVIORAL HEALTH ROCKVILLE,ROCKVILLE,MD,20850
596,VALLEY HOSPITAL,RIDGEWOOD,NJ,7450
597,SELECT SPECIALTY HOSPITAL - NORTHEAST NEW JERSEY,ROCHELLE PARK,NJ,7662
598,EAST MOUNTAIN HOSPITAL,BELLE MEAD,NJ,8502
599,KILBARCHAN RESIDENTIAL TREATMENT CENTER,PATERSON,NJ,7514
600,THE MEDICAL CENTER AT FRANKLIN,FRANKLIN,KY,42134
601,ALEXIAN BROTHERS MEDICAL CENTER,ELK GROVE VILLAGE,IL,60007
602,MEMORIAL HOSPITAL OF SALEM COUNTY,SALEM,NJ,8079
603,RUSSELL COUNTY HOSPITAL,RUSSELL SPRINGS,KY,42642
604,SAINT JOSEPH BEREA,BEREA,KY,40403
605,BAPTIST HOSPITAL EAST,LOUISVILLE,KY,40207
606,JEWISH HOSPITAL & ST. MARY'S HEALTHCARE,LOUISVILLE,KY,40202
607,KINDRED HOSPITAL - LOUISVILLE,LOUISVILLE,KY,40204
608,CHILDRENS SPECIALIZED HOSPITAL AT TOMS RIVER,TOMS RIVER,NJ,8755
609,PINEVILLE COMMUNITY HOSPITAL,PINEVILLE,KY,40977
610,MEMORIAL MEDICAL CENTER,SPRINGFIELD,IL,62702
611,ST MARGARETS HOSPITAL,SPRING VALLEY,IL,61362
612,WESTERN BAPTIST HOSPITAL,PADUCAH,KY,42003
613,ST. ELIZABETH FT. THOMAS,FT. THOMAS,KY,41075
614,SPRING VIEW HOSPITAL,LEBANON,KY,40033
615,SAINT JOSEPH MOUNT STERLING,MT. STERLING,KY,40353
616,CENTRAL VERMONT MEDICAL CENTER,MONTPELIER,VT,5602
617,BRATTLEBORO MEMORIAL HOSPITAL,BRATTLEBORO,VT,5301
618,GRACE COTTAGE HOSPITAL,TOWNSHEND,VT,5353
619,WHITE RIVER JUNCTION VETERANS AFFAIRS MEDICAL CENTER,WHITE RIVER JUNCTION,VT,5009
620,WESTERN STATE HOSPITAL,HOPKINSVILLE,KY,42240
621,EASTERN SHORE HOSPITAL CENTER,CAMBRIDGE,MD,21613
622,ATLANTIC GENERAL HOSPITAL,BERLIN,MD,21811
623,EDWARD HOSPITAL,NAPERVILLE,IL,60540
624,CENTRAL DUPAGE HOSPITAL,WINFIELD,IL,60190
625,MILBANK AREA HOSPITAL / AVERA HEALTH,MILBANK,SD,57252
626,WADLEY REGIONAL MEDICAL CENTER AT HOPE,HOPE,AR,71801
627,ST FRANCIS HOSPITAL,LITCHFIELD,IL,62056
628,CLAY COUNTY HOSPITAL,FLORA,IL,62839
629,FAIRBANKS MEMORIAL HOSPITAL,FAIRBANKS,AK,99701
630,WRANGELL MEDICAL CENTER AND LTC,WRANGELL,AK,99929
631,HENDRICK MEDICAL CENTER,ABILENE,TX,79601
632,CENTRAL TEXAS HOSPITAL,CAMERON,TX,76520
633,SOUTHWEST REGIONAL SKILLED NURSING,LUBBOCK,TX,79401
634,KINDRED HOSPITAL - MANSFIELD,MANSFIELD,TX,76063
635,BAPTIST ORANGE HOSPITAL,ORANGE,TX,77630
636,WEATHERFORD REGIONAL MEDICAL CENTER,WEATHERFORD,TX,76086
637,NEW YORK COMMUNITY HOSPITAL,BROOKLYN,NY,11229
638,RANSOM MEMORIAL HOSPITAL,OTTAWA,KS,66067
639,AURORA PSYCHIATRIC HSPTL,WAUWATOSA,WI,53213
640,MINISTRY ST MARYS HOSPITAL,RHINELANDER,WI,54501
641,APPLETON MED CTR,APPLETON,WI,54911
642,ST. ELIZABETH HOSPITAL,APPLETON,WI,54915
643,MERCY HOSPITAL ROGERS,ROGERS,AR,72758
644,US PHS WINSLOW INDIAN HOSPITAL,WINSLOW,AZ,86047
645,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SACRAMENTO,SACRAMENTO,CA,95817
646,CONSULATE HEALTH CARE OF PENSACOLA,PENSACOLA,FL,32505
647,DOCTORS MEMORIAL HOSPITAL,PERRY,FL,32347
648,LAKESIDE BEHAVIORAL HEALTHCARE - CENTRAL PLAZA,ORLANDO,FL,32810
649,325TH MEDICAL GROUP - US AIR FORCE HOSPITAL - OUTPATIENT,TYNDALL AFB,FL,32403
650,BLECKLEY MEMORIAL HOSPITAL,COCHRAN,GA,31014
651,CHILDRENS HEALTHCARE OF ATLANTA AT SCOTTISH RITE,ATLANTA,GA,30342
652,CRISP REGIONAL HOSPITAL,CORDELE,GA,31015
653,EMORY-ADVENTIST HOSPITAL,SMYRNA,GA,30080
654,LOUIS SMITH MEMORIAL HOSPITAL,LAKELAND,GA,31635
655,JOHN D ARCHBOLD MEMORIAL HOSPITAL,THOMASVILLE,GA,31792
656,"NOLAND HOSPITAL TUSCALOOSA, LLC",TUSCALOOSA,AL,35401
657,TRINITY MEDICAL CENTER,BIRMINGHAM,AL,35213
658,HEALTHSOUTH REHABILITATION HOSPITAL AT DRAKE,CINCINNATI,OH,45216
659,HEATHER HILL CARE COMMUNITIES,CHARDON,OH,44024
660,KINDRED HOSPITAL,CLEVELAND,OH,44120
661,KINGS DAUGHTERS MEDICAL CENTER OHIO,PORTSMOUTH,OH,45662
662,VICTORY MEDICAL CENTER HOUSTON,HOUSTON,TX,77004
663,BON SECOURS SURGERY CENTER AT VA BEACH,VIRGINIA BEACH,VA,23462
664,LYNN HOUSE OF POTOMAC VALLEY,ALEXANDRIA,VA,22304
665,PRINCESS ANNE AMBULATORY SURGERY CENTER,VIRGINIA BEACH,VA,23456
666,SKIN SURGERY CENTER OF VIRGINIA,HENRICO,VA,23238
667,FAIRLAWN SURGICAL CENTER,ROANOKE,VA,24014
668,HEALTHSOUTH REHABILITATION HOSPITAL OF NORTHERN VIRGINIA,ALDIE,VA,20105
669,STEVENS HOSPITAL,EDMONDS,WA,98026
670,LEGACY SALMON CREEK HOSPITAL,VANCOUVER,WA,98686
671,ENUMCLAW REGIONAL HOSPITAL,ENUMCLAW,WA,98022
672,LAKESIDE BEHAVIORAL HEALTHCARE,ORLANDO,FL,32808
