ID,NAME,CITY,STATE,ZIP
3716,MIDDLESBORO ARH HOSPITAL,MIDDLESBORO,KY,40965
3717,TOUCHETTE REGIONAL HOSPITAL INC,CENTREVILLE,IL,62207
3718,ST ELIZABETH HOSPITAL,BELLEVILLE,IL,62220
3719,GENESIS MEDICAL CENTER ILLINI CAMPUS,SILVIS,IL,61282
3720,TRINITY ROCK ISLAND,ROCK ISLAND,IL,61201
3721,HARRISBURG MEDICAL CENTER,HARRISBURG,IL,62946
3722,PRESENCE COVENANT MEDICAL CENTER,URBANA,IL,61801
3723,MCGEHEE-DESHA COUNTY HOSPITAL,MC GEHEE,AR,71654
3724,EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER,DANVILLE,KY,40422
3725,BLESSING HOSPITAL,QUINCY,IL,62301
3726,SHELBY MEMORIAL HOSPITAL,SHELBYVILLE,IL,62565
3727,JOHNSON REGIONAL MEDICAL CENTER,CLARKSVILLE,AR,72830
3728,MONROE COUNTY MEDICAL CENTER,TOMPKINSVILLE,KY,42167
3729,ST. VINCENT DOCTORS HOSPITAL,LITTLE ROCK,AR,72205
3730,ST. VINCENT INFIRMARY HEALTH SYSTEM,LITTLE ROCK,AR,72205
3731,PENNOCK HOSPITAL,HASTINGS,MI,49058
3732,MCLAREN BAY REGION,BAY CITY,MI,48708
3733,MCLAREN BAY SPECIAL CARE HOSPITAL,BAY CITY,MI,48706
3734,T J SAMSON COMMUNITY HOSPITAL,GLASGOW,KY,42141
3735,WESTLAKE REGIONAL HOSPITAL,COLUMBIA,KY,42728
3736,FOREST HEALTH MEDICAL CENTER,YPSILANTI,MI,48198
3737,SELECT SPECIALTY HOSPITAL-ANN ARBOR,YPSILANTI,MI,48197
3738,HENRY FORD HOSPITAL,DETROIT,MI,48202
3739,OAKWOOD ANNAPOLIS HOSPITAL,WAYNE,MI,48184
3740,HENRY FORD WYANDOTTE HOSPITAL,WYANDOTTE,MI,48192
3741,DETROIT RECEIVING HOSPITAL & UNIV HEALTH CENTER,DETROIT,MI,48201
3742,SELECT SPECIALTY HOSPITAL-NORTHWEST DETROIT,DETROIT,MI,48235
3743,KINDRED HOSPITAL DETROIT,DETROIT,MI,48234
3744,SELECT SPECIALTY HOSPITAL-GROSSE POINTE,GROSSE POINTE,MI,48230
3745,PROMISE HOSPITAL OF MISS-LOU,VIDALIA,LA,71373
3746,RIVERLAND MEDICAL CENTER,FERRIDAY,LA,71334
3747,CITIZENS MEDICAL CENTER,COLUMBIA,LA,71418
3748,KATHERINE SHAW BETHEA HOSPITAL,DIXON,IL,61021
3749,SAINT JAMES HOSPITAL,PONTIAC,IL,61764
3750,ARKANSAS DEPT. OF CORRECTION-DIAGNOSTIC UNIT,PINE BLUFF,AR,71603
3751,RUTLAND REGIONAL MEDICAL CENTER,RUTLAND,VT,5701
3752,MOUNT ASCUTNEY HOSPITAL & HEALTH CENTER,WINDSOR,VT,5089
3753,SPRINGHILL MEDICAL CENTER,SPRINGHILL,LA,71075
3754,MASON DISTRICT HOSPITAL,HAVANA,IL,62644
3755,ST MARYS HOSPITAL,CENTRALIA,IL,62801
3756,JENNIE STUART MEDICAL CENTER,HOPKINSVILLE,KY,42241
3757,HAZARD ARH REGIONAL MEDICAL CENTER,HAZARD,KY,41701
3758,ALTON MEMORIAL HOSPITAL,ALTON,IL,62002
3759,SAINT ANTHONY'S HEALTH CENTER,ALTON,IL,62002
3760,MEMORIAL HOSPITAL AT EASTON,EASTON,MD,21601
3761,HUGGINS HOSPITAL,WOLFEBORO,NH,3894
3762,CHESHIRE MEDICAL CENTER,KEENE,NH,3431
3763,SPEARE MEMORIAL HOSPITAL,PLYMOUTH,NH,3264
3764,COTTAGE HOSPITAL,WOODSVILLE,NH,3785
3765,MANCHESTER MEMORIAL HOSPITAL,MANCHESTER,KY,40962
3766,CUMBERLAND COUNTY HOSPITAL,BURKESVILLE,KY,42717
3767,CRITTENDEN COUNTY HOSPITAL,MARION,KY,42064
3768,OWENSBORO HEALTH REGIONAL HOSPITAL,OWENSBORO,KY,42303
3769,BAPTIST HOSPITAL NORTHEAST,LAGRANGE,KY,40031
3770,KENTUCKY CORRECTIONAL PSYCHIATRIC CENTER,LAGRANGE,KY,40031
3771,NEW HORIZONS MEDICAL CENTER,OWENTON,KY,40359
3772,NICHOLAS COUNTY HOSPITAL,CARLISLE,KY,40311
3773,SAINT MARY'S HEALTH CARE,GRAND RAPIDS,MI,49503
3774,SPECTRUM HEALTH - BLODGETT CAMPUS,GRAND RAPIDS,MI,49506
3775,SPECTRUM HEALTH - BUTTERWORTH CAMPUS,GRAND RAPIDS,MI,49503
3776,MARY FREE BED HOSPITAL & REHABILITATION CENTER,GRAND RAPIDS,MI,49503
3777,HELEN NEWBERRY JOY HOSPITAL,NEWBERRY,MI,49868
3778,PORTAGE HEALTH HOSPITAL,HANCOCK,MI,49930
3779,ASPIRUS KEWEENAW HOSPITAL,LAURIUM,MI,49913
3780,DICKINSON COUNTY MEMORIAL HOSPITAL,IRON MOUNTAIN,MI,49801
3781,OTSEGO MEMORIAL HOSPITAL,GAYLORD,MI,49735
3782,MUNISING MEMORIAL HOSPITAL,MUNISING,MI,49862
3783,CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL,SAULT SAINTE MARIE,MI,49783
3784,FAIRWAY MEDICAL SURGICAL HOSPITAL,COVINGTON,LA,70433
3785,SLIDELL MEMORIAL HOSPITAL,SLIDELL,LA,70458
3786,ST. TAMMANY PARISH HOSPITAL,COVINGTON,LA,70433
3787,LALLIE KEMP REGIONAL MEDICAL CENTER,INDEPENDENCE,LA,70443
3788,NORTH OAKS MEDICAL CENTER,HAMMOND,LA,70403
3789,BEAUREGARD MEMORIAL HOSPITAL,DERIDDER,LA,70634
3790,BATON ROUGE GENERAL MEDICAL CENTER (BLUEBONNET),BATON ROUGE,LA,70809
3791,BATON ROUGE GENERAL MEDICAL CENTER (MID-CITY),BATON ROUGE,LA,70806
3792,EAST LOUISIANA STATE HOSPITAL-GREENWELL SPRINGS,GREENWELL SPRINGS,LA,70739
3793,OCEANS BEHAVIORAL HOSPITAL OF BATON ROUGE,BATON ROUGE,LA,70815
3794,THE NEUROMEDICAL CENTER SURGICAL HOSPITAL,BATON ROUGE,LA,70810
3795,WALTER OLIN MOSS REGIONAL MEDICAL CENTER,LAKE CHARLES,LA,70607
3796,WEST CALCASIEU CAMERON HOSPITAL,SULPHUR,LA,70663
3797,ACADIAN MEDICAL CENTER (A CAMPUS OF MERCY REGIONAL MEDICAL CENTER),EUNICE,LA,70535
3798,REGENCY HOSPITAL OF NORTHWEST ARKANSAS,FAYETTEVILLE,AR,72701
3799,WASHINGTON REGIONAL MEDICAL CENTER,FAYETTEVILLE,AR,72703
3800,NORTHWEST MEDICAL CENTER - WILLOW CREEK WOMEN'S HOSPITAL,SPRINGDALE,AR,72762
3801,CHRISTUS HEALTH - SHREVEPOR-BOSSIER,SHREVEPORT,LA,71105
3802,CHRISTUS SCHUMPERT MEDICAL CENTER,SHREVEPORT,LA,71101
3803,UNIVERSITY HEALTH SHREVEPORT,SHREVEPORT,LA,71103
3804,SPECIALISTS HOSPITAL SHREVEPORT,SHREVEPORT,LA,71101
3805,BROOKINGS HEALTH SYSTEM,BROOKINGS,SD,57006
3806,MENA REGIONAL HEALTH SYSTEM,MENA,AR,71953
3807,COPLEY HOSPITAL,MORRISVILLE,VT,5661
3808,MUNSON MEDICAL CENTER,TRAVERSE CITY,MI,49684
3809,MERCY HOSPITAL - GRAYLING,GRAYLING,MI,49738
3810,FLETCHER ALLEN HEALTH CARE,BURLINGTON,VT,5401
3811,PAUL OLIVER MEMORIAL HOSPITAL,FRANKFORT,MI,49635
3812,ANDROSCOGGIN VALLEY HOSPITAL,BERLIN,NH,3570
3813,SUMMERS COUNTY ARH HOSPITAL,HINTON,WV,25951
3814,ROANE GENERAL HOSPITAL,SPENCER,WV,25276
3815,RALEIGH GENERAL HOSPITAL,BECKLEY,WV,25801
3816,ST JOSEPH MEMORIAL HOSPITAL,MURPHYSBORO,IL,62966
3817,HAMMOND HENRY HOSPITAL,GENESEO,IL,61254
3818,WABASH GENERAL HOSPITAL,MOUNT CARMEL,IL,62863
3819,OSF HOLY FAMILY MEDICAL CENTER,MONMOUTH,IL,61462
3820,HAMILTON MEMORIAL HOSPITAL DISTRICT,MCLEANSBORO,IL,62859
3821,CHARLESTON AREA MEDICAL CENTER,CHARLESTON,WV,25301
3822,CHARLESTON SURGICAL HOSPITAL,CHARLESTON,WV,25301
3823,ST FRANCIS HOSPITAL,CHARLESTON,WV,25301
3824,JACKSON GENERAL HOSPITAL,RIPLEY,WV,25271
3825,JEFFERSON MEDICAL CENTER,RANSON,WV,25438
3826,FRANKLIN HOSPITAL,BENTON,IL,62812
3827,PLATEAU MEDICAL CENTER,OAK HILL,WV,25901
3828,CORNERSTONE HOSPITAL OF HUNTINGTON,HUNTINGTON,WV,25702
3829,CABELL-HUNTINGTON HOSPITAL,HUNTINGTON,WV,25701
3830,FERRELL HOSPITAL COMMUNITY FOUNDATIONS,ELDORADO,IL,62930
3831,PERRY MEMORIAL HOSPITAL,PRINCETON,IL,61356
3832,MONONGALIA COUNTY GENERAL HOSPITAL,MORGANTOWN,WV,26505
3833,WEST VIRGINIA UNIVERSITY HOSPITALS,MORGANTOWN,WV,26506
3834,WHEELING HOSPITAL,WHEELING,WV,26003
3835,HOPEDALE MEDICAL COMPLEX,HOPEDALE,IL,61747
3836,WILLIAMSON MEMORIAL HOSPITAL,WILLIAMSON,WV,25661
3837,PRINCETON COMMUNITY HOSPITAL,PRINCETON,WV,24740
3838,WEIRTON MEDICAL CENTER,WEIRTON,WV,26062
3839,RED BUD REGIONAL HOSPITAL,RED BUD,IL,62278
3840,SPARTA COMMUNITY HOSPITAL,SPARTA,IL,62286
3841,PANA COMMUNITY HOSPITAL,PANA,IL,62557
3842,CAMDEN CLARK MEDICAL CENTER,PARKERSBURG,WV,26101
3843,WEBSTER COUNTY MEMORIAL HOSPITAL,WEBSTER SPRINGS,WV,26288
3844,WETZEL COUNTY HOSPITAL,NEW MARTINSVILLE,WV,26155
3845,POCAHONTAS MEMORIAL HOSPITAL,BUCKEYE,WV,24924
3846,PRESTON MEMORIAL HOSPITAL,KINGWOOD,WV,26537
3847,LAWRENCE COUNTY MEMORIAL HOSPITAL,LAWRENCEVILLE,IL,62439
3848,LOGAN REGIONAL MEDICAL CENTER,LOGAN,WV,25601
3849,NANTICOKE MEMORIAL HOSPITAL,SEAFORD,DE,19973
3850,CHRISTIANA CARE-WILMINGTON HOSPITAL,WILMINGTON,DE,19801
3851,ST. FRANCIS HOSPITAL,WILMINGTON,DE,19805
3852,PETERSBURG MEDICAL CENTER,PETERSBURG,AK,99833
3853,UNIVERSITY MEDICAL CENTER AT BRACKENRIDGE,AUSTIN,TX,78701
3854,ST. DAVID'S MEDICAL CENTER,AUSTIN,TX,78705
3855,CARE REGIONAL MEDICAL CENTER,ARANSAS PASS,TX,78336
3856,MILLWOOD HOSPITAL,ARLINGTON,TX,76011
3857,MEDICAL CENTER OF ARLINGTON,ARLINGTON,TX,76015
3858,TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE,AZLE,TX,76020
3859,EAST TEXAS MEDICAL CENTER ATHENS,ATHENS,TX,75751
3860,HOUSTON METHODIST SAN JACINTO HOSPITAL,BAYTOWN,TX,77521
3861,MATAGORDA REGIONAL MEDICAL CENTER,BAY CITY,TX,77414
3862,ABILENE REGIONAL MEDICAL CENTER,ABILENE,TX,79606
3863,CHRISTUS SPOHN HOSPITAL BEEVILLE,BEEVILLE,TX,78102
3864,STONEWALL MEMORIAL HOSPITAL,ASPERMONT,TX,79502
3865,ATLANTA MEMORIAL HOSPITAL,ATLANTA,TX,75551
3866,FIRST STREET HOSPITAL,BELLAIRE,TX,77401
3867,BALLINGER MEMORIAL HOSPITAL,BALLINGER,TX,76821
3868,BAPTIST HOSPITALS OF SOUTHEAST TEXAS,BEAUMONT,TX,77704
3869,CHRISTUS ST. ELIZABETH HOSPITAL,BEAUMONT,TX,77726
3870,RED RIVER REGIONAL HOSPITAL,BONHAM,TX,75418
3871,ST. JOSEPH REGIONAL HEALTH CENTER,BRYAN,TX,77802
3872,BOWIE MEMORIAL HOSPITAL,BOWIE,TX,76230
3873,STEPHENS MEMORIAL HOSPITAL,BRECKENRIDGE,TX,76424
3874,NORTH TEXAS COMMUNITY HOSPITAL,BRIDGEPORT,TX,76426
3875,VALLEY REGIONAL MEDICAL CENTER,BROWNSVILLE,TX,78523
3876,BROWNSVILLE DOCTORS HOSPITAL,BROWNSVILLE,TX,78526
3877,BROWNWOOD REGIONAL MEDICAL CENTER,BROWNWOOD,TX,76804
3878,HEMPHILL COUNTY HOSPITAL,CANADIAN,TX,79014
3879,SETON HIGHLAND LAKES,BURNET,TX,78611
3880,BURLESON ST. JOSEPH HEALTH CENTER OF CALDWELL,CALDWELL,TX,77836
3881,DIMMIT COUNTY MEMORIAL HOSPITAL,CARRIZO SPRINGS,TX,78834
3882,KINDRED HOSPITAL EAST HOUSTON,CHANNELVIEW,TX,77530
3883,CHILDRESS REGIONAL MEDICAL CENTER,CHILDRESS,TX,79201
3884,CHILLICOTHE HOSPITAL,CHILLICOTHE,TX,79225
3885,EAST TEXAS MEDICAL CENTER - CLARKSVILLE,CLARKSVILLE,TX,75426
3886,CLEVELAND REGIONAL MEDICAL CENTER,CLEVELAND,TX,77328
3887,DOCTORS DIAGNOSTIC HOSPITAL,CLEVELAND,TX,77327
3888,HUNT REGIONAL COMMUNITY HOSPITAL,COMMERCE,TX,75428
3889,CONROE REGIONAL MEDICAL CENTER,CONROE,TX,77304
3890,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,CORPUS CHRISTI,TX,78412
3891,THE CORPUS CHRISTI MEDICAL CENTER - BAY AREA,CORPUS CHRISTI,TX,78404
3892,EAST TEXAS MEDICAL CENTER - CROCKETT,CROCKETT,TX,77954
3893,CROSBYTON CLINIC HOSPITAL,CROSBYTON,TX,77429
3894,CUERO COMMUNITY HOSPITAL,CUERO,TX,79022
3895,BAYLOR UNIVERSITY MEDICAL CENTER,DALLAS,TX,75246
3896,PARKLAND MEMORIAL HOSPITAL,DALLAS,TX,75235
3897,PINE CREEK MEDICAL CENTER,DALLAS,TX,75235
3898,FOREST PARK MEDICAL CENTER,DALLAS,TX,75243
3899,RICE MEDICAL CENTER,EAGLE LAKE,TX,77434
3900,CONCHO COUNTY HOSPITAL,EDEN,TX,76837
3901,DOCTOR'S HOSPITAL AT RENAISSANCE,EDINBURG,TX,78539
3902,JACKSON HEALTHCARE CENTER,EDNA,TX,77957
3903,UNIVERSITY MEDICAL CENTER OF EL PASO,EL PASO,TX,79998
3904,PROVIDENCE MEMORIAL HOSPITAL,EL PASO,TX,79902
3905,ENNIS REGIONAL MEDICAL CENTER,ENNIS,TX,75119
3906,PECOS COUNTY MEMORIAL HOSPITAL,FORT STOCKTON,TX,79735
3907,TEXAS HEALTH HARRIS METHODIST HOSPITAL FORT WORTH,FORT WORTH,TX,76104
3908,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST FORT WORTH,FORT WORTH,TX,76132
3909,KINDRED HOSPITAL - TARRANT COUNTY - FORT WORTH SOUTHWEST,FORT WORTH,TX,76132
3910,BAYLOR SURGICAL HOSPITAL AT FORT WORTH,FORT WORTH,TX,76104
3911,BAYLOR MEDICAL CENTER AT FRISCO,FRISCO,TX,75034
3912,CENTENNIAL MEDICAL CENTER,FRISCO,TX,75035
3913,PARMER MEDICAL CENTER,FRIONA,TX,79035
3914,USMD HOSPITAL AT FORT WORTH,FORT WORTH,TX,76132
3915,UNIVERSITY OF TEXAS MEDICAL BRANCH HOSPITAL,GALVESTON,TX,77550
3916,GLEN ROSE MEDICAL CENTER,GLEN ROSE,TX,76043
3917,COZBY-GERMANY HOSPITAL,GREENVILLE,TX,75140
3918,RENAISSANCE HOSPITAL GROVES,HARLINGEN,TX,77619
3919,LAVACA MEDICAL CENTER,HARLINGEN,TX,77964
3920,HASKELL MEMORIAL HOSPITAL,HASKELL,TX,79521
3921,SABINE COUNTY HOSPITAL,HEMPHILL,TX,75948
3922,EAST TEXAS MEDICAL CENTER HENDERSON,HENDERSON,TX,75652
3923,HILL REGIONAL HOSPITAL,HILLSBORO,TX,76645
3924,ST. ANTHONY'S HOSPITAL,HOUSTON,TX,77093
3925,MEMORIAL HERMANN HOSPITAL,HOUSTON,TX,77030
3926,ST. LUKE'S EPISCOPAL HOSPITAL,GRANBURY,TX,77030
3927,MEMORIAL HERMANN SOUTHEAST HOSPITAL,HOUSTON,TX,77089
3928,CYPRESS FAIRBANKS MEDICAL CENTER,HOUSTON,TX,77065
3929,INTRACARE MEDICAL CENTER HOSPITAL,HOUSTON,TX,77054
3930,KINDRED HOSPITAL - HOUSTON,HOUSTON,TX,77030
3931,HEALTHSOUTH HOSPITAL OF HOUSTON,HOUSTON,TX,77090
3932,SCA HOUSTON HOSPITAL FOR SPECIALIZED SURGERY,HOUSTON,TX,77004
3933,BEHAVIORAL HOSPITAL OF BELLAIRE,HOUSTON,TX,77081
3934,MEMORIAL HERMANN NORTHEAST HOSPITAL,HUMBLE,TX,77091
3935,COOK CHILDREN'S NORTHEAST HOSPITAL,HURST,TX,76054
3936,LAS COLINAS MEDICAL CENTER,IRVING,TX,75039
3937,MOTHER FRANCES HOSPITAL JACKSONVILLE,JACKSONVILLE,TX,75766
3938,CHRISTUS JASPER MEMORIAL HOSPITAL,JASPER,TX,75951
3939,SOUTH TEXAS REGIONAL MEDICAL CENTER,JOURDANTON,TX,78026
3940,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,KAUFMAN,TX,75142
3941,ALLEGIANCE SPECIALTY HOSPITAL OF KILGORE,KILGORE,TX,75662
3942,WINKLER COUNTY MEMORIAL HOSPITAL,KERMIT,TX,79745
3943,DOCTORS HOSPITAL OF LAREDO,LAREDO,TX,78045
3944,COVENANT HOSPITAL LEVELLAND,LEVELLAND,TX,79336
3945,LIBERTY-DAYTON REGIONAL MEDICAL CENTER,LIBERTY,TX,77575
3946,LAMB HEALTHCARE CENTER,LITTLEFIELD,TX,79339
3947,MEMORIAL MEDICAL CENTER - LIVINGSTON,LIVINGSTON,TX,77351
3948,W.J. MANGOLD MEMORIAL HOSPITAL,LOCKNEY,TX,79241
3949,GRACE MEDICAL CENTER,LUBBOCK,TX,79412
3950,UNIVERSITY MEDICAL CENTER,LUBBOCK,TX,79415
3951,MEMORIAL MEDICAL CENTER OF EAST TEXAS,LUFKIN,TX,75902
3952,MADISON ST. JOSEPH HEALTH CENTER,MADISONVILLE,TX,77864
3953,METHODIST MANSFIELD MEDICAL CENTER,MANSFIELD,TX,76063
3954,FALLS COMMUNITY HOSPITAL AND CLINIC,MARLIN,TX,76661
3955,GOOD SHEPHERD MEDICAL CENTER - MARSHALL,MARSHALL,TX,75671
3956,RIO GRANDE REGIONAL HOSPITAL,MCALLEN,TX,78503
3957,LIFECARE HOSPITALS OF SOUTH TEXAS - MCALLEN NORTH,MCALLEN,TX,78504
3958,"COLUMBIA MEDICAL CENTER OF MCKINNEY SUBSIDIARY, L.P.",MCKINNEY,TX,75069
3959,VICTORY MEDICAL CENTER CRAIG RANCH,MCKINNEY,TX,75070
3960,DALLAS REGIONAL MEDICAL CENTER,MESQUITE,TX,75149
3961,MIDLAND MEMORIAL HOSPITAL,MIDLAND,TX,79701
3962,PARKVIEW REGIONAL HOSPITAL,MEXIA,TX,76667
3963,COCHRAN MEMORIAL HOSPITAL,MORTON,TX,79346
3964,TITUS REGIONAL MEDICAL CENTER,MOUNT PLEASANT,TX,75455
3965,CHRISTUS ST. JOHN HOSPITAL,NASSAU BAY,TX,77058
3966,EAST TEXAS MEDICAL CENTER MOUNT VERNON,MOUNT VERNON,TX,75457
3967,MUENSTER MEMORIAL HOSPITAL,MUENSTER,TX,76252
3968,MULESHOE AREA MEDICAL CENTER,MULESHOE,TX,79347
3969,NACOGDOCHES MEMORIAL HOSPITAL,NACOGDOCHES,TX,75961
3970,MID-JEFFERSON EXTENDED CARE HOSPITAL,NEDERLAND,TX,77627
3971,MEDICAL CENTER HOSPITAL,ODESSA,TX,79760
3972,PAMPA REGIONAL MEDICAL CENTER,PAMPA,TX,79065
3973,BAYSHORE MEDICAL CENTER,PASADENA,TX,77504
3974,COVENANT HOSPITAL PLAINVIEW,PLAINVIEW,TX,79072
3975,MEDICAL CENTER OF PLANO,PLANO,TX,75075
3976,TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO,PLANO,TX,75093
3977,EAST TEXAS MEDICAL CENTER PITTSBURG,PITTSBURG,TX,75686
3978,FRIO REGIONAL HOSPITAL,PEARSALL,TX,78061
3979,TEXAS HEALTH SEAY BEHAVIORAL HEALTH CENTER PLANO,PLANO,TX,75093
3980,LIFECARE HOSPITALS OF PLANO,PLANO,TX,75024
3981,BAYLOR REGIONAL MEDICAL CENTER AT PLANO,PLANO,TX,75093
3982,THE HEART HOSPITAL BAYLOR PLANO,PLANO,TX,75093
3983,THE MEDICAL CENTER OF SOUTHEAST TEXAS,PORT ARTHUR,TX,77640
3984,MEMORIAL MEDICAL CENTER,PORT LAVACA,TX,77979
3985,HARDEMAN COUNTY MEMORIAL HOSPITAL,QUANAH,TX,79252
3986,EAST TEXAS MEDICAL CENTER - QUITMAN,QUITMAN,TX,75783
3987,REFUGIO COUNTY MEMORIAL HOSPITAL DISTRICT,REFUGIO,TX,78377
3988,METHODIST RICHARDSON MEDICAL CENTER,RICHARDSON,TX,75080
3989,STARR COUNTY MEMORIAL HOSPITAL,RIO GRANDE CITY,TX,78582
3990,ROUND ROCK MEDICAL CENTER,ROUND ROCK,TX,78681
3991,SCOTT AND WHITE HOSPITAL - ROUND ROCK,ROUND ROCK,TX,78665
3992,FISHER COUNTY HOSPITAL DISTRICT,ROTAN,TX,79546
3993,SETON MEDICAL CENTER WILLIAMSON,ROUND ROCK,TX,78665
3994,RUSK STATE HOSPITAL,RUSK,TX,75785
3995,SHANNON WEST TEXAS MEMORIAL HOSPITAL,SAN ANGELO,TX,76902
3996,SAN ANGELO COMMUNITY MEDICAL CENTER,SAN ANGELO,TX,76904
3997,UNIVERSITY HOSPITAL,SAN ANTONIO,TX,78229
3998,METHODIST HOSPITAL,SAN ANTONIO,TX,78229
3999,TEXAS CENTER FOR INFECTIOUS DISEASE,SAN ANTONIO,TX,78223
4000,METHODIST AMBULATORY SURGERY HOSPITAL - NORTHWEST,SAN ANTONIO,TX,78240
4001,SELECT SPECIALTY HOSPITAL - SAN ANTONIO,SAN ANTONIO,TX,78205
4002,VICTORY MEDICAL CENTER SOUTHCROSS,SAN ANTONIO,TX,78222
4003,FOUNDATION SURGICAL HOSPITAL OF SAN ANTONIO,SAN ANTONIO,TX,78240
4004,MEMORIAL MEDICAL CENTER - SAN AUGUSTINE,SAN AUGUSTINE,TX,75972
4005,CENTRAL TEXAS MEDICAL CENTER,SAN MARCOS,TX,78666
4006,GUADALUPE REGIONAL MEDICAL CENTER,SEGUIN,TX,78155
4007,MEMORIAL HOSPITAL,SEMINOLE,TX,79360
4008,SEYMOUR HOSPITAL,SEYMOUR,TX,76380
4009,TEXAS HEALTH PRESBYTERIAN HOSPITAL - WNJ,SHERMAN,TX,75092
4010,LIFELONG INDEPENDENCE AND FITNESS ENRICHMENT CENTER,SHERMAN,TX,75090
4011,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,SOUTHLAKE,TX,76092
4012,EMERUS HOSPITAL,SUGAR LAND,TX,77479
4013,COGDELL MEMORIAL HOSPITAL,SNYDER,TX,79549
4014,HERITAGE PARK SURGICAL HOSPITAL,SHERMAN,TX,75090
4015,SWEENY COMMUNITY HOSPITAL,SWEENY,TX,77480
4016,MEMORIAL HERMANN SUGAR LAND,SUGAR LAND,TX,77479
4017,LILLIAN M. HUDSPETH MEMORIAL HOSPITAL,SONORA,TX,76950
4018,STAMFORD MEMORIAL HOSPITAL,STAMFORD,TX,79553
4019,MARTIN COUNTY HOSPITAL DISTRICT,STANTON,TX,79782
4020,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILLE,STEPHENVILLE,TX,76401
4021,TEXAS REGIONAL MEDICAL CENTER AT SUNNYVALE,SUNNYVALE,TX,75182
4022,SCOTT AND WHITE MEMORIAL HOSPITAL,TEMPLE,TX,76508
4023,ST. LUKE'S THE WOOLDLANDS HOSPITAL,THE WOODLANDS,TX,77384
4024,ST. LUKE'S LAKESIDE HOSPITAL,THE WOODLANDS,TX,77384
4025,TOMBALL REGIONAL HOSPITAL,TOMBALL,TX,77375
4026,ST. LUKES SUGAR LAND HOSPITAL,SUGAR LAND,TX,77478
4027,HOPKINS COUNTY MEMORIAL HOSPITAL,SULPHUR SPRINGS,TX,75483
4028,ROLLING PLAINS MEMORIAL HOSPITAL,SWEETWATER,TX,79556
4029,CHRISTUS ST. MICHAEL HEALTH SYSTEM,TEXARKANA,TX,75504
4030,MOTHER FRANCES HOSPITAL - TYLER,TYLER,TX,75701
4031,BAYLOR MEDICAL CENTER AT TROPHY CLUB,TROPHY CLUB,TX,76262
4032,UNIVERSITY OF TEXAS HEALTH CENTER - TYLER,TYLER,TX,75708
4033,TEXAS SPINE AND JOINT HOSPITAL,TYLER,TX,75701
4034,UVALDE MEMORIAL HOSPITAL,UVALDE,TX,78801
4035,CITIZENS MEDICAL CENTER,VICTORIA,TX,77901
4036,DETAR HOSPITAL NAVARRO,VICTORIA,TX,77902
4037,HILLCREST BAPTIST MEDICAL CENTER,WACO,TX,76708
4038,BAYLOR MEDICAL CENTER AT WAXAHACHIE,WAXAHACHIE,TX,75165
4039,CORNERSTONE HOSPITAL OF HOUSTON - CLEAR LAKE,WEBSTER,TX,77598
4040,KNAPP MEDICAL CENTER,WESLACO,TX,78599
4041,UNITED REGIONAL HEALTH CARE SYSTEM,WICHITA FALLS,TX,76301
4042,GULF COAST MEDICAL CENTER,WHARTON,TX,77488
4043,LAKE WHITNEY MEDICAL CENTER,WHITNEY,TX,76692
4044,KELL WEST REGIONAL HOSPITAL,WICHITA FALLS,TX,76310
4045,WINNIE COMMUNITY HOSPITAL,WINNIE,TX,77665
4046,TYLER COUNTY HOSPITAL,WOODVILLE,TX,75979
4047,YOAKUM COMMUNITY HOSPITAL,YOAKUM,TX,77995
4048,TEXAS INSTITUTE FOR SURGERY AT TEXAS HEALTH PRESBYTERIAN DALLAS,DALLAS,TX,75231
4049,TEXAS HEALTH PRESBYTERIAN HOSPITAL DALLAS,DALLAS,TX,75231
4050,MEDICAL CITY DALLAS HOSPITAL,DALLAS,TX,75230
4051,METHODIST CHARLTON MEDICAL CENTER,DALLAS,TX,75237
4052,DOCTORS HOSPITAL AT WHITE ROCK LAKE,DALLAS,TX,75218
4053,BAYLOR MEDICAL CENTER AT UPTOWN,DALLAS,TX,75204
4054,DALLAS MEDICAL CENTER,DALLAS,TX,75381
4055,CROOK COUNTY MEDICAL SERVICES DISTRICT,SUNDANCE,WY,82729
4056,MOUNTAIN VIEW REGIONAL HOSPITAL,CASPER,WY,82609
4057,EVANSTON REGIONAL HOSPITAL,EVANSTON,WY,82930
4058,SOUTH BIG HORN COUNTY CRITICAL ACCESS HOSPITAL,BASIN,WY,82410
4059,TETON MEDICAL CENTER,CHOTEAU,MT,59422
4060,LIVINGSTON HEALTHCARE,LIVINGSTON,MT,59047
4061,MCCONE COUNTY HEALTH CENTER,CIRCLE,MT,59215
4062,ROSEBUD HEALTH CARE CENTER HOSPITAL,FORSYTH,MT,59327
4063,GLENDIVE MEDICAL CENTER,GLENDIVE,MT,59330
